8181.499	4.31E-09									
8180.999	4.31E-09									
8180.499	4.31E-09									
8179.999	4.31E-09									
8179.499	4.31E-09									
8178.999	4.31E-09									
8178.499	4.31E-09									
8177.999	4.31E-09									
8177.499	4.31E-09									
8176.999	4.31E-09									
8176.499	4.31E-09									
8175.999	4.31E-09									
8175.499	4.31E-09									
8174.999	4.31E-09									
8174.499	4.31E-09									
8173.999	4.31E-09									
8173.499	4.31E-09									
8172.999	4.31E-09									
8172.499	4.31E-09									
8171.999	4.31E-09									
8171.499	4.31E-09									
8170.999	4.31E-09									
8170.499	4.31E-09									
8169.999	4.31E-09									
8169.499	4.31E-09									
8168.999	4.31E-09									
8168.499	4.31E-09									
8167.999	4.30E-09									
8167.499	4.30E-09									
8166.999	4.30E-09									
8166.499	4.30E-09									
8165.999	4.30E-09									
8165.499	4.30E-09									
8164.999	4.30E-09									
8164.499	4.30E-09									
8163.999	4.30E-09									
8163.499	4.30E-09									
8162.999	4.30E-09									
8162.499	4.30E-09									
8161.999	4.30E-09									
8161.499	4.30E-09									
8160.999	4.30E-09									
8160.499	4.30E-09									
8159.999	4.30E-09									
8159.499	4.30E-09									
8158.999	4.30E-09									
8158.499	4.30E-09									
8157.999	4.30E-09									
8157.499	4.30E-09									
8156.999	4.30E-09									
8156.499	4.30E-09									
8155.999	4.30E-09									
8155.499	4.30E-09									
8154.999	4.30E-09									
8154.499	4.29E-09									
8153.999	4.29E-09									
8153.499	4.29E-09									
8152.999	4.29E-09									
8152.499	4.29E-09									
8151.999	4.29E-09									
8151.499	4.29E-09									
8150.999	4.29E-09									
8150.499	4.29E-09									
8149.999	4.29E-09									
8149.499	4.29E-09									
8148.999	4.29E-09									
8148.499	4.29E-09									
8147.999	4.29E-09									
8147.499	4.29E-09									
8146.999	4.29E-09									
8146.499	4.29E-09									
8145.999	4.29E-09									
8145.499	4.29E-09									
8144.999	4.28E-09									
8144.499	4.29E-09									
8143.999	4.29E-09									
8143.499	4.29E-09									
8142.999	4.29E-09									
8142.499	4.28E-09									
8141.999	4.28E-09									
8141.499	4.28E-09									
8140.999	4.28E-09									
8140.499	4.28E-09									
8139.999	4.28E-09									
8139.499	4.28E-09									
8138.999	4.28E-09									
8138.499	4.28E-09									
8137.999	4.28E-09									
8137.499	4.28E-09									
8136.999	4.28E-09									
8136.499	4.28E-09									
8135.999	4.28E-09									
8135.499	4.28E-09									
8134.999	4.28E-09									
8134.499	4.28E-09									
8133.999	4.28E-09									
8133.499	4.28E-09									
8132.999	4.28E-09									
8132.499	4.27E-09									
8131.999	4.27E-09									
8131.499	4.27E-09									
8130.999	4.27E-09									
8130.499	4.27E-09									
8129.999	4.27E-09									
8129.499	4.27E-09									
8128.999	4.27E-09									
8128.499	4.27E-09									
8127.999	4.27E-09									
8127.499	4.27E-09									
8126.999	4.27E-09									
8126.499	4.27E-09									
8125.999	4.27E-09									
8125.499	4.27E-09									
8124.999	4.27E-09									
8124.499	4.27E-09									
8123.999	4.27E-09									
8123.499	4.26E-09									
8122.999	4.26E-09									
8122.499	4.26E-09									
8121.999	4.26E-09									
8121.499	4.26E-09									
8120.999	4.26E-09									
8120.499	4.26E-09									
8119.999	4.26E-09									
8119.499	4.26E-09									
8118.999	4.26E-09									
8118.499	4.26E-09									
8117.999	4.26E-09									
8117.499	4.26E-09									
8116.999	4.26E-09									
8116.499	4.26E-09									
8115.999	4.26E-09									
8115.499	4.25E-09									
8114.999	4.25E-09									
8114.499	4.25E-09									
8113.999	4.25E-09									
8113.499	4.25E-09									
8112.999	4.25E-09									
8112.499	4.25E-09									
8111.999	4.25E-09									
8111.499	4.25E-09									
8110.999	4.25E-09									
8110.499	4.25E-09									
8109.999	4.25E-09									
8109.499	4.25E-09									
8108.999	4.25E-09									
8108.499	4.24E-09									
8107.999	4.24E-09									
8107.499	4.24E-09									
8106.999	4.24E-09									
8106.499	4.24E-09									
8105.999	4.24E-09									
8105.499	4.24E-09									
8104.999	4.24E-09									
8104.499	4.24E-09									
8103.999	4.24E-09									
8103.499	4.23E-09									
8102.999	4.23E-09									
8102.499	4.23E-09									
8101.999	4.23E-09									
8101.499	4.23E-09									
8100.999	4.23E-09									
8100.499	4.23E-09									
8099.999	4.23E-09									
8099.499	4.23E-09									
8098.999	4.23E-09									
8098.499	4.23E-09									
8097.999	4.22E-09									
8097.499	4.23E-09									
8096.999	4.22E-09									
8096.499	4.22E-09									
8095.999	4.22E-09									
8095.499	4.22E-09									
8094.999	4.22E-09									
8094.499	4.22E-09									
8093.999	4.22E-09									
8093.499	4.22E-09									
8092.999	4.21E-09									
8092.499	4.21E-09									
8091.999	4.21E-09									
8091.499	4.21E-09									
8090.999	4.21E-09									
8090.499	4.21E-09									
8089.999	4.21E-09									
8089.499	4.21E-09									
8088.999	4.21E-09									
8088.499	4.21E-09									
8087.999	4.20E-09									
8087.499	4.20E-09									
8086.999	4.20E-09									
8086.499	4.20E-09									
8085.999	4.20E-09									
8085.499	4.20E-09									
8084.999	4.20E-09									
8084.499	4.19E-09									
8083.999	4.19E-09									
8083.499	4.19E-09									
8082.999	4.19E-09									
8082.499	4.19E-09									
8081.999	4.19E-09									
8081.499	4.18E-09									
8080.999	4.18E-09									
8080.499	4.18E-09									
8079.999	4.18E-09									
8079.499	4.18E-09									
8078.999	4.18E-09									
8078.499	4.18E-09									
8077.999	4.18E-09									
8077.499	4.18E-09									
