# Sensolytics: 3.12
# Line Scan
# Warning: the data-format is using a '.' as decimal sign. German Windows-systems may have problems with this...
# Experiment started: 5/8/2025 2:52:06 PM
# Stepper motors position: X 13,929.400 µm; Y 9,891.000 µm; Z 8,392.999 µm
# Piezo controller position: X 0.000 µm; Y 100.000 µm; Z 100.000 µm
# Potentiostat: ECD Off
# Potential WE1 at start [V]: 0.400
# Potential WE2 at start: OCP
# Controller: PCIe LStep Express
# Axis: ZAxis
# Direction: Negative
# Way [µm]: 5000
# Max. Speed [µm/s]: 1
# Increment [µm]: 0.5
# Waiting Time [ms]: 0
# Stop Condition: Manual
# Position abs. [µm], Position rel. [µm], I WE1 [A]
8465.999, -27.000, 4.40216064453125E-09
8465.499, -27.500, 4.40460205078125E-09
8464.999, -28.000, 4.40216064453125E-09
8464.499, -28.500, 4.400634765625E-09
8463.999, -29.000, 4.40155029296875E-09
8463.499, -29.500, 4.40185546875E-09
8462.999, -30.000, 4.40155029296875E-09
8462.499, -30.500, 4.4012451171875E-09
8461.999, -31.000, 4.40032958984375E-09
8461.499, -31.500, 4.4000244140625E-09
8460.999, -32.000, 4.39971923828125E-09
8460.499, -32.500, 4.39971923828125E-09
8459.999, -33.000, 4.4000244140625E-09
8459.499, -33.500, 4.3994140625E-09
8458.999, -34.000, 4.39849853515625E-09
8458.499, -34.500, 4.3988037109375E-09
8457.999, -35.000, 4.4000244140625E-09
8457.499, -35.500, 4.398193359375E-09
8456.999, -36.000, 4.39849853515625E-09
8456.499, -36.500, 4.39788818359375E-09
8455.999, -37.000, 4.3988037109375E-09
8455.499, -37.500, 4.3994140625E-09
8454.999, -38.000, 4.3994140625E-09
8454.499, -38.500, 4.395751953125E-09
8453.999, -39.000, 4.3963623046875E-09
8453.499, -39.500, 4.3975830078125E-09
8452.999, -40.000, 4.39727783203125E-09
8452.499, -40.500, 4.3975830078125E-09
8451.999, -41.000, 4.3963623046875E-09
8451.499, -41.500, 4.39697265625E-09
8450.999, -42.000, 4.39483642578125E-09
8450.499, -42.500, 4.39605712890625E-09
8449.999, -43.000, 4.3975830078125E-09
8449.499, -43.500, 4.39483642578125E-09
8448.999, -44.000, 4.39422607421875E-09
8448.499, -44.500, 4.39361572265625E-09
8447.999, -45.000, 4.39453125E-09
8447.499, -45.500, 4.3939208984375E-09
8446.999, -46.000, 4.3951416015625E-09
8446.499, -46.500, 4.39544677734375E-09
8445.999, -47.000, 4.39361572265625E-09
8445.499, -47.500, 4.393310546875E-09
8444.999, -48.000, 4.3951416015625E-09
8444.499, -48.500, 4.3939208984375E-09
8443.999, -49.000, 4.3951416015625E-09
8443.499, -49.500, 4.39361572265625E-09
8442.999, -50.000, 4.39422607421875E-09
8442.499, -50.500, 4.393310546875E-09
8441.999, -51.000, 4.39361572265625E-09
8441.499, -51.500, 4.39361572265625E-09
8440.999, -52.000, 4.3939208984375E-09
8440.499, -52.500, 4.39239501953125E-09
8439.999, -53.000, 4.3927001953125E-09
8439.499, -53.500, 4.3914794921875E-09
8438.999, -54.000, 4.3914794921875E-09
8438.499, -54.500, 4.39361572265625E-09
8437.999, -55.000, 4.390869140625E-09
8437.499, -55.500, 4.393310546875E-09
8436.999, -56.000, 4.39208984375E-09
8436.499, -56.500, 4.3914794921875E-09
8435.999, -57.000, 4.3896484375E-09
8435.499, -57.500, 4.39117431640625E-09
8434.999, -58.000, 4.39117431640625E-09
8434.499, -58.500, 4.3914794921875E-09
8433.999, -59.000, 4.38995361328125E-09
8433.499, -59.500, 4.3914794921875E-09
8432.999, -60.000, 4.3914794921875E-09
8432.499, -60.500, 4.3902587890625E-09
8431.999, -61.000, 4.39178466796875E-09
8431.499, -61.500, 4.3902587890625E-09
8430.999, -62.000, 4.3896484375E-09
8430.499, -62.500, 4.38812255859375E-09
8429.999, -63.000, 4.38934326171875E-09
8429.499, -63.500, 4.3878173828125E-09
8428.999, -64.000, 4.3902587890625E-09
8428.499, -64.500, 4.3890380859375E-09
8427.999, -65.000, 4.3890380859375E-09
8427.499, -65.500, 4.38873291015625E-09
8426.999, -66.000, 4.388427734375E-09
8426.499, -66.500, 4.38873291015625E-09
8425.999, -67.000, 4.3878173828125E-09
8425.499, -67.500, 4.3878173828125E-09
8424.999, -68.000, 4.38812255859375E-09
8424.499, -68.500, 4.38934326171875E-09
8423.999, -69.000, 4.38751220703125E-09
8423.499, -69.500, 4.38751220703125E-09
8422.999, -70.000, 4.3853759765625E-09
8422.499, -70.500, 4.38812255859375E-09
8421.999, -71.000, 4.38690185546875E-09
8421.499, -71.500, 4.3865966796875E-09
8420.999, -72.000, 4.38629150390625E-09
8420.499, -72.500, 4.38690185546875E-09
8419.999, -73.000, 4.38720703125E-09
8419.499, -73.500, 4.38446044921875E-09
8418.999, -74.000, 4.385986328125E-09
8418.499, -74.500, 4.38629150390625E-09
8417.999, -75.000, 4.38568115234375E-09
8417.499, -75.500, 4.38629150390625E-09
8416.999, -76.000, 4.38629150390625E-09
8416.499, -76.500, 4.38507080078125E-09
8415.999, -77.000, 4.3853759765625E-09
8415.499, -77.500, 4.3865966796875E-09
8414.999, -78.000, 4.38751220703125E-09
8414.499, -78.500, 4.384765625E-09
8413.999, -79.000, 4.38507080078125E-09
8413.499, -79.500, 4.38507080078125E-09
8412.999, -80.000, 4.38323974609375E-09
8412.499, -80.500, 4.3841552734375E-09
8411.999, -81.000, 4.384765625E-09
8411.499, -81.500, 4.38446044921875E-09
8410.999, -82.000, 4.3829345703125E-09
8410.499, -82.500, 4.383544921875E-09
8409.999, -83.000, 4.3841552734375E-09
8409.499, -83.500, 4.38446044921875E-09
8408.999, -84.000, 4.38262939453125E-09
8408.499, -84.500, 4.3829345703125E-09
8407.999, -85.000, 4.3841552734375E-09
8407.499, -85.500, 4.38323974609375E-09
8406.999, -86.000, 4.3829345703125E-09
8406.499, -86.500, 4.38232421875E-09
8405.999, -87.000, 4.38446044921875E-09
8405.499, -87.500, 4.38201904296875E-09
8404.999, -88.000, 4.38262939453125E-09
8404.499, -88.500, 4.3817138671875E-09
8403.999, -89.000, 4.3841552734375E-09
8403.499, -89.500, 4.38018798828125E-09
8402.999, -90.000, 4.38079833984375E-09
8402.499, -90.500, 4.38385009765625E-09
8401.999, -91.000, 4.381103515625E-09
8401.499, -91.500, 4.381103515625E-09
8400.999, -92.000, 4.38018798828125E-09
8400.499, -92.500, 4.3829345703125E-09
8399.999, -93.000, 4.38232421875E-09
8399.499, -93.500, 4.38079833984375E-09
8398.999, -94.000, 4.38018798828125E-09
8398.499, -94.500, 4.38079833984375E-09
8397.999, -95.000, 4.38140869140625E-09
8397.499, -95.500, 4.38079833984375E-09
8396.999, -96.000, 4.3829345703125E-09
8396.499, -96.500, 4.3798828125E-09
8395.999, -97.000, 4.37896728515625E-09
8395.499, -97.500, 4.3804931640625E-09
8394.999, -98.000, 4.38201904296875E-09
8394.499, -98.500, 4.381103515625E-09
8393.999, -99.000, 4.3792724609375E-09
8393.499, -99.500, 4.3792724609375E-09
8392.999, -100.000, 4.37835693359375E-09
8392.499, -100.500, 4.37835693359375E-09
8391.999, -101.000, 4.37957763671875E-09
8391.499, -101.500, 4.378662109375E-09
8390.999, -102.000, 4.37957763671875E-09
8390.499, -102.500, 4.3798828125E-09
8389.999, -103.000, 4.37896728515625E-09
8389.499, -103.500, 4.37835693359375E-09
8388.999, -104.000, 4.378662109375E-09
8388.499, -104.500, 4.37835693359375E-09
8387.999, -105.000, 4.37774658203125E-09
8387.499, -105.500, 4.37957763671875E-09
8386.999, -106.000, 4.3804931640625E-09
8386.499, -106.500, 4.378662109375E-09
8385.999, -107.000, 4.37744140625E-09
8385.499, -107.500, 4.37652587890625E-09
8384.999, -108.000, 4.3792724609375E-09
8384.499, -108.500, 4.37774658203125E-09
8383.999, -109.000, 4.37744140625E-09
8383.499, -109.500, 4.3768310546875E-09
8382.999, -110.000, 4.37957763671875E-09
8382.499, -110.500, 4.37896728515625E-09
8381.999, -111.000, 4.37591552734375E-09
8381.499, -111.500, 4.37713623046875E-09
8380.999, -112.000, 4.376220703125E-09
8380.499, -112.500, 4.376220703125E-09
8379.999, -113.000, 4.37713623046875E-09
8379.499, -113.500, 4.37530517578125E-09
8378.999, -114.000, 4.3756103515625E-09
8378.499, -114.500, 4.375E-09
8377.999, -115.000, 4.37744140625E-09
8377.499, -115.500, 4.376220703125E-09
8376.999, -116.000, 4.3780517578125E-09
8376.499, -116.500, 4.37652587890625E-09
8375.999, -117.000, 4.376220703125E-09
8375.499, -117.500, 4.375E-09
8374.999, -118.000, 4.37469482421875E-09
8374.499, -118.500, 4.3743896484375E-09
8373.999, -119.000, 4.37652587890625E-09
8373.499, -119.500, 4.37408447265625E-09
8372.999, -120.000, 4.375E-09
8372.499, -120.500, 4.37530517578125E-09
8371.999, -121.000, 4.37530517578125E-09
8371.499, -121.500, 4.373779296875E-09
8370.999, -122.000, 4.37530517578125E-09
8370.499, -122.500, 4.3756103515625E-09
8369.999, -123.000, 4.375E-09
8369.499, -123.500, 4.37530517578125E-09
8368.999, -124.000, 4.37286376953125E-09
8368.499, -124.500, 4.3743896484375E-09
8367.999, -125.000, 4.375E-09
8367.499, -125.500, 4.37286376953125E-09
8366.999, -126.000, 4.3743896484375E-09
8366.499, -126.500, 4.375E-09
8365.999, -127.000, 4.37225341796875E-09
8365.499, -127.500, 4.37530517578125E-09
8364.999, -128.000, 4.37347412109375E-09
8364.499, -128.500, 4.37347412109375E-09
8363.999, -129.000, 4.3743896484375E-09
8363.499, -129.500, 4.37469482421875E-09
8362.999, -130.000, 4.37286376953125E-09
8362.499, -130.500, 4.37347412109375E-09
8361.999, -131.000, 4.37225341796875E-09
8361.499, -131.500, 4.37255859375E-09
8360.999, -132.000, 4.37255859375E-09
8360.499, -132.500, 4.37164306640625E-09
8359.999, -133.000, 4.37255859375E-09
8359.499, -133.500, 4.37164306640625E-09
8358.999, -134.000, 4.3719482421875E-09
8358.499, -134.500, 4.37286376953125E-09
8357.999, -135.000, 4.371337890625E-09
8357.499, -135.500, 4.37164306640625E-09
8356.999, -136.000, 4.37164306640625E-09
8356.499, -136.500, 4.37103271484375E-09
8355.999, -137.000, 4.37225341796875E-09
8355.499, -137.500, 4.3695068359375E-09
8354.999, -138.000, 4.36920166015625E-09
8354.499, -138.500, 4.37042236328125E-09
8353.999, -139.000, 4.37042236328125E-09
8353.499, -139.500, 4.37225341796875E-09
8352.999, -140.000, 4.36920166015625E-09
8352.499, -140.500, 4.3695068359375E-09
8351.999, -141.000, 4.37164306640625E-09
8351.499, -141.500, 4.37103271484375E-09
8350.999, -142.000, 4.3707275390625E-09
8350.499, -142.500, 4.3701171875E-09
8349.999, -143.000, 4.36676025390625E-09
8349.499, -143.500, 4.3701171875E-09
8348.999, -144.000, 4.3701171875E-09
8348.499, -144.500, 4.368896484375E-09
8347.999, -145.000, 4.37103271484375E-09
8347.499, -145.500, 4.36920166015625E-09
8346.999, -146.000, 4.3695068359375E-09
8346.499, -146.500, 4.36859130859375E-09
8345.999, -147.000, 4.3695068359375E-09
8345.499, -147.500, 4.36920166015625E-09
8344.999, -148.000, 4.36767578125E-09
8344.499, -148.500, 4.368896484375E-09
8343.999, -149.000, 4.368896484375E-09
8343.499, -149.500, 4.368896484375E-09
8342.999, -150.000, 4.368896484375E-09
8342.499, -150.500, 4.3682861328125E-09
8341.999, -151.000, 4.36676025390625E-09
8341.499, -151.500, 4.36767578125E-09
8340.999, -152.000, 4.36676025390625E-09
8340.499, -152.500, 4.3658447265625E-09
8339.999, -153.000, 4.36676025390625E-09
8339.499, -153.500, 4.36737060546875E-09
8338.999, -154.000, 4.3658447265625E-09
8338.499, -154.500, 4.366455078125E-09
8337.999, -155.000, 4.36614990234375E-09
8337.499, -155.500, 4.3658447265625E-09
8336.999, -156.000, 4.366455078125E-09
8336.499, -156.500, 4.365234375E-09
8335.999, -157.000, 4.3658447265625E-09
8335.499, -157.500, 4.3670654296875E-09
8334.999, -158.000, 4.36614990234375E-09
8334.499, -158.500, 4.36920166015625E-09
8333.999, -159.000, 4.36859130859375E-09
8333.499, -159.500, 4.364013671875E-09
8332.999, -160.000, 4.36614990234375E-09
8332.499, -160.500, 4.365234375E-09
8331.999, -161.000, 4.365234375E-09
8331.499, -161.500, 4.3658447265625E-09
8330.999, -162.000, 4.36431884765625E-09
8330.499, -162.500, 4.3646240234375E-09
8329.999, -163.000, 4.36553955078125E-09
8329.499, -163.500, 4.36370849609375E-09
8328.999, -164.000, 4.365234375E-09
8328.499, -164.500, 4.36431884765625E-09
8327.999, -165.000, 4.36309814453125E-09
8327.499, -165.500, 4.364013671875E-09
8326.999, -166.000, 4.3646240234375E-09
8326.499, -166.500, 4.36370849609375E-09
8325.999, -167.000, 4.36431884765625E-09
8325.499, -167.500, 4.36431884765625E-09
8324.999, -168.000, 4.36248779296875E-09
8324.499, -168.500, 4.364013671875E-09
8323.999, -169.000, 4.3634033203125E-09
8323.499, -169.500, 4.36248779296875E-09
8322.999, -170.000, 4.36370849609375E-09
8322.499, -170.500, 4.3634033203125E-09
8321.999, -171.000, 4.36187744140625E-09
8321.499, -171.500, 4.36309814453125E-09
8320.999, -172.000, 4.36248779296875E-09
8320.499, -172.500, 4.36187744140625E-09
8319.999, -173.000, 4.3609619140625E-09
8319.499, -173.500, 4.3621826171875E-09
8318.999, -174.000, 4.3603515625E-09
8318.499, -174.500, 4.36126708984375E-09
8317.999, -175.000, 4.361572265625E-09
8317.499, -175.500, 4.36187744140625E-09
8316.999, -176.000, 4.3621826171875E-09
8316.499, -176.500, 4.36370849609375E-09
8315.999, -177.000, 4.359130859375E-09
8315.499, -177.500, 4.36126708984375E-09
8314.999, -178.000, 4.36065673828125E-09
8314.499, -178.500, 4.36065673828125E-09
8313.999, -179.000, 4.359130859375E-09
8313.499, -179.500, 4.3609619140625E-09
8312.999, -180.000, 4.361572265625E-09
8312.499, -180.500, 4.361572265625E-09
8311.999, -181.000, 4.3597412109375E-09
8311.499, -181.500, 4.3603515625E-09
8310.999, -182.000, 4.36004638671875E-09
8310.499, -182.500, 4.3585205078125E-09
8309.999, -183.000, 4.36004638671875E-09
8309.499, -183.500, 4.36004638671875E-09
8308.999, -184.000, 4.359130859375E-09
8308.499, -184.500, 4.35760498046875E-09
8307.999, -185.000, 4.36004638671875E-09
8307.499, -185.500, 4.36004638671875E-09
8306.999, -186.000, 4.35821533203125E-09
8306.499, -186.500, 4.359130859375E-09
8305.999, -187.000, 4.35882568359375E-09
8305.499, -187.500, 4.359130859375E-09
8304.999, -188.000, 4.35760498046875E-09
8304.499, -188.500, 4.35760498046875E-09
8303.999, -189.000, 4.35760498046875E-09
8303.499, -189.500, 4.359130859375E-09
8302.999, -190.000, 4.3572998046875E-09
8302.499, -190.500, 4.35699462890625E-09
8301.999, -191.000, 4.35699462890625E-09
8301.499, -191.500, 4.35638427734375E-09
8300.999, -192.000, 4.35760498046875E-09
8300.499, -192.500, 4.3572998046875E-09
8299.999, -193.000, 4.35699462890625E-09
8299.499, -193.500, 4.3572998046875E-09
8298.999, -194.000, 4.356689453125E-09
8298.499, -194.500, 4.3572998046875E-09
8297.999, -195.000, 4.3560791015625E-09
8297.499, -195.500, 4.3560791015625E-09
8296.999, -196.000, 4.3548583984375E-09
8296.499, -196.500, 4.35638427734375E-09
8295.999, -197.000, 4.35516357421875E-09
8295.499, -197.500, 4.35577392578125E-09
8294.999, -198.000, 4.35577392578125E-09
8294.499, -198.500, 4.3548583984375E-09
8293.999, -199.000, 4.3560791015625E-09
8293.499, -199.500, 4.35546875E-09
8292.999, -200.000, 4.354248046875E-09
8292.499, -200.500, 4.354248046875E-09
8291.999, -201.000, 4.35577392578125E-09
8291.499, -201.500, 4.3560791015625E-09
8290.999, -202.000, 4.35333251953125E-09
8290.499, -202.500, 4.35211181640625E-09
8289.999, -203.000, 4.35516357421875E-09
8289.499, -203.500, 4.35394287109375E-09
8288.999, -204.000, 4.35333251953125E-09
8288.499, -204.500, 4.3536376953125E-09
8287.999, -205.000, 4.354248046875E-09
8287.499, -205.500, 4.354248046875E-09
8286.999, -206.000, 4.3536376953125E-09
8286.499, -206.500, 4.351806640625E-09
8285.999, -207.000, 4.3536376953125E-09
8285.499, -207.500, 4.3536376953125E-09
8284.999, -208.000, 4.3524169921875E-09
8284.499, -208.500, 4.35333251953125E-09
8283.999, -209.000, 4.35211181640625E-09
8283.499, -209.500, 4.35394287109375E-09
8282.999, -210.000, 4.351806640625E-09
8282.499, -210.500, 4.35150146484375E-09
8281.999, -211.000, 4.3511962890625E-09
8281.499, -211.500, 4.35211181640625E-09
8280.999, -212.000, 4.35089111328125E-09
8280.499, -212.500, 4.35272216796875E-09
8279.999, -213.000, 4.35211181640625E-09
8279.499, -213.500, 4.351806640625E-09
8278.999, -214.000, 4.3505859375E-09
8278.499, -214.500, 4.35028076171875E-09
8277.999, -215.000, 4.35028076171875E-09
8277.499, -215.500, 4.349365234375E-09
8276.999, -216.000, 4.35028076171875E-09
8276.499, -216.500, 4.3511962890625E-09
8275.999, -217.000, 4.3505859375E-09
8275.499, -217.500, 4.349365234375E-09
8274.999, -218.000, 4.3499755859375E-09
8274.499, -218.500, 4.3505859375E-09
8273.999, -219.000, 4.34906005859375E-09
8273.499, -219.500, 4.34814453125E-09
8272.999, -220.000, 4.34906005859375E-09
8272.499, -220.500, 4.34906005859375E-09
8271.999, -221.000, 4.349365234375E-09
8271.499, -221.500, 4.34722900390625E-09
8270.999, -222.000, 4.3499755859375E-09
8270.499, -222.500, 4.34814453125E-09
8269.999, -223.000, 4.34783935546875E-09
8269.499, -223.500, 4.34844970703125E-09
8268.999, -224.000, 4.34844970703125E-09
8268.499, -224.500, 4.34844970703125E-09
8267.999, -225.000, 4.34722900390625E-09
8267.499, -225.500, 4.34783935546875E-09
8266.999, -226.000, 4.34661865234375E-09
8266.499, -226.500, 4.34814453125E-09
8265.999, -227.000, 4.34661865234375E-09
8265.499, -227.500, 4.345703125E-09
8264.999, -228.000, 4.3450927734375E-09
8264.499, -228.500, 4.34600830078125E-09
8263.999, -229.000, 4.34722900390625E-09
8263.499, -229.500, 4.34600830078125E-09
8262.999, -230.000, 4.345703125E-09
8262.499, -230.500, 4.34600830078125E-09
8261.999, -231.000, 4.34539794921875E-09
8261.499, -231.500, 4.344482421875E-09
8260.999, -232.000, 4.34478759765625E-09
8260.499, -232.500, 4.34478759765625E-09
8259.999, -233.000, 4.3450927734375E-09
8259.499, -233.500, 4.34417724609375E-09
8258.999, -234.000, 4.34356689453125E-09
8258.499, -234.500, 4.34539794921875E-09
8257.999, -235.000, 4.344482421875E-09
8257.499, -235.500, 4.34417724609375E-09
8256.999, -236.000, 4.34417724609375E-09
8256.499, -236.500, 4.34356689453125E-09
8255.999, -237.000, 4.34539794921875E-09
8255.499, -237.500, 4.3438720703125E-09
8254.999, -238.000, 4.34295654296875E-09
8254.499, -238.500, 4.34326171875E-09
8253.999, -239.000, 4.344482421875E-09
8253.499, -239.500, 4.3426513671875E-09
8252.999, -240.000, 4.342041015625E-09
8252.499, -240.500, 4.3414306640625E-09
8251.999, -241.000, 4.3414306640625E-09
8251.499, -241.500, 4.34326171875E-09
8250.999, -242.000, 4.34112548828125E-09
8250.499, -242.500, 4.34051513671875E-09
8249.999, -243.000, 4.33990478515625E-09
8249.499, -243.500, 4.34234619140625E-09
8248.999, -244.000, 4.3414306640625E-09
8248.499, -244.500, 4.34173583984375E-09
8247.999, -245.000, 4.3414306640625E-09
8247.499, -245.500, 4.34112548828125E-09
8246.999, -246.000, 4.34051513671875E-09
8246.499, -246.500, 4.3402099609375E-09
8245.999, -247.000, 4.34112548828125E-09
8245.499, -247.500, 4.3414306640625E-09
8244.999, -248.000, 4.34112548828125E-09
8244.499, -248.500, 4.3402099609375E-09
8243.999, -249.000, 4.34112548828125E-09
8243.499, -249.500, 4.33929443359375E-09
8242.999, -250.000, 4.33868408203125E-09
8242.499, -250.500, 4.33929443359375E-09
8241.999, -251.000, 4.3402099609375E-09
8241.499, -251.500, 4.33929443359375E-09
8240.999, -252.000, 4.33807373046875E-09
8240.499, -252.500, 4.33746337890625E-09
8239.999, -253.000, 4.33929443359375E-09
8239.499, -253.500, 4.339599609375E-09
8238.999, -254.000, 4.3377685546875E-09
8238.499, -254.500, 4.33807373046875E-09
8237.999, -255.000, 4.3377685546875E-09
8237.499, -255.500, 4.3389892578125E-09
8236.999, -256.000, 4.3377685546875E-09
8236.499, -256.500, 4.33563232421875E-09
8235.999, -257.000, 4.33502197265625E-09
8235.499, -257.500, 4.3365478515625E-09
8234.999, -258.000, 4.33685302734375E-09
8234.499, -258.500, 4.3353271484375E-09
8233.999, -259.000, 4.3359375E-09
8233.499, -259.500, 4.3353271484375E-09
8232.999, -260.000, 4.33837890625E-09
8232.499, -260.500, 4.33441162109375E-09
8231.999, -261.000, 4.33624267578125E-09
8231.499, -261.500, 4.334716796875E-09
8230.999, -262.000, 4.334716796875E-09
8230.499, -262.500, 4.3341064453125E-09
8229.999, -263.000, 4.3359375E-09
8229.499, -263.500, 4.33380126953125E-09
8228.999, -264.000, 4.3341064453125E-09
8228.499, -264.500, 4.3353271484375E-09
8227.999, -265.000, 4.3353271484375E-09
8227.499, -265.500, 4.33319091796875E-09
8226.999, -266.000, 4.33258056640625E-09
8226.499, -266.500, 4.33349609375E-09
8225.999, -267.000, 4.3328857421875E-09
8225.499, -267.500, 4.33380126953125E-09
8224.999, -268.000, 4.33319091796875E-09
8224.499, -268.500, 4.33349609375E-09
8223.999, -269.000, 4.33258056640625E-09
8223.499, -269.500, 4.3304443359375E-09
8222.999, -270.000, 4.33135986328125E-09
8222.499, -270.500, 4.3316650390625E-09
8221.999, -271.000, 4.33074951171875E-09
8221.499, -271.500, 4.3310546875E-09
8220.999, -272.000, 4.332275390625E-09
8220.499, -272.500, 4.33013916015625E-09
8219.999, -273.000, 4.33013916015625E-09
8219.499, -273.500, 4.32891845703125E-09
8218.999, -274.000, 4.33135986328125E-09
8218.499, -274.500, 4.33013916015625E-09
8217.999, -275.000, 4.32861328125E-09
8217.499, -275.500, 4.32952880859375E-09
8216.999, -276.000, 4.3304443359375E-09
8216.499, -276.500, 4.33074951171875E-09
8215.999, -277.000, 4.32891845703125E-09
8215.499, -277.500, 4.327392578125E-09
8214.999, -278.000, 4.32861328125E-09
8214.499, -278.500, 4.32891845703125E-09
8213.999, -279.000, 4.33074951171875E-09
8213.499, -279.500, 4.32769775390625E-09
8212.999, -280.000, 4.3280029296875E-09
8212.499, -280.500, 4.32647705078125E-09
8211.999, -281.000, 4.3280029296875E-09
8211.499, -281.500, 4.32708740234375E-09
8210.999, -282.000, 4.32586669921875E-09
8210.499, -282.500, 4.3267822265625E-09
8209.999, -283.000, 4.32586669921875E-09
8209.499, -283.500, 4.324951171875E-09
8208.999, -284.000, 4.32647705078125E-09
8208.499, -284.500, 4.32647705078125E-09
8207.999, -285.000, 4.32586669921875E-09
8207.499, -285.500, 4.32586669921875E-09
8206.999, -286.000, 4.324951171875E-09
8206.499, -286.500, 4.32525634765625E-09
8205.999, -287.000, 4.32464599609375E-09
8205.499, -287.500, 4.32464599609375E-09
8204.999, -288.000, 4.32464599609375E-09
8204.499, -288.500, 4.3243408203125E-09
8203.999, -289.000, 4.32342529296875E-09
8203.499, -289.500, 4.32403564453125E-09
8202.999, -290.000, 4.32403564453125E-09
8202.499, -290.500, 4.32403564453125E-09
8201.999, -291.000, 4.32373046875E-09
8201.499, -291.500, 4.32098388671875E-09
8200.999, -292.000, 4.32220458984375E-09
8200.499, -292.500, 4.32403564453125E-09
8199.999, -293.000, 4.3231201171875E-09
8199.499, -293.500, 4.32098388671875E-09
8198.999, -294.000, 4.3212890625E-09
8198.499, -294.500, 4.322509765625E-09
8197.999, -295.000, 4.3212890625E-09
8197.499, -295.500, 4.3194580078125E-09
8196.999, -296.000, 4.3206787109375E-09
8196.499, -296.500, 4.31976318359375E-09
8195.999, -297.000, 4.32220458984375E-09
8195.499, -297.500, 4.31976318359375E-09
8194.999, -298.000, 4.32037353515625E-09
8194.499, -298.500, 4.3206787109375E-09
8193.999, -299.000, 4.3182373046875E-09
8193.499, -299.500, 4.31915283203125E-09
8192.999, -300.000, 4.31976318359375E-09
8192.499, -300.500, 4.31793212890625E-09
8191.999, -301.000, 4.31732177734375E-09
8191.499, -301.500, 4.3182373046875E-09
8190.999, -302.000, 4.31854248046875E-09
8190.499, -302.500, 4.3182373046875E-09
8189.999, -303.000, 4.31671142578125E-09
8189.499, -303.500, 4.31671142578125E-09
8188.999, -304.000, 4.31640625E-09
8188.499, -304.500, 4.317626953125E-09
8187.999, -305.000, 4.3170166015625E-09
8187.499, -305.500, 4.3145751953125E-09
