# Sensolytics: 3.12
# Line Scan
# Warning: the data-format is using a '.' as decimal sign. German Windows-systems may have problems with this...
# Experiment started: 5/8/2025 4:25:36 PM
# Stepper motors position: X 12,129.400 µm; Y 9,891.000 µm; Z 8,741.499 µm
# Piezo controller position: X 0.000 µm; Y 100.000 µm; Z 100.000 µm
# Potentiostat: ECD Off
# Potential WE1 at start [V]: 0.400
# Potential WE2 at start: OCP
# Controller: PCIe LStep Express
# Axis: ZAxis
# Direction: Negative
# Way [µm]: 5000
# Max. Speed [µm/s]: 1
# Increment [µm]: 0.5
# Waiting Time [ms]: 0
# Stop Condition: Manual
# Position abs. [µm], Position rel. [µm], I WE1 [A]
8803.999, -37.500, 3.82354736328125E-09
8803.499, -38.000, 3.82598876953125E-09
8802.999, -38.500, 3.82720947265625E-09
8802.499, -39.000, 3.82720947265625E-09
8801.999, -39.500, 3.8287353515625E-09
8801.499, -40.000, 3.83087158203125E-09
8800.999, -40.500, 3.831787109375E-09
8800.499, -41.000, 3.83331298828125E-09
8799.999, -41.500, 3.83514404296875E-09
8799.499, -42.000, 3.8348388671875E-09
8798.999, -42.500, 3.8360595703125E-09
8798.499, -43.000, 3.8372802734375E-09
8797.999, -43.500, 3.83697509765625E-09
8797.499, -44.000, 3.83544921875E-09
8796.999, -44.500, 3.836669921875E-09
8796.499, -45.000, 3.84002685546875E-09
8795.999, -45.500, 3.83880615234375E-09
8795.499, -46.000, 3.83880615234375E-09
8794.999, -46.500, 3.8385009765625E-09
8794.499, -47.000, 3.83941650390625E-09
8793.999, -47.500, 3.839111328125E-09
8793.499, -48.000, 3.84063720703125E-09
8792.999, -48.500, 3.84063720703125E-09
8792.499, -49.000, 3.83941650390625E-09
8791.999, -49.500, 3.8397216796875E-09
8791.499, -50.000, 3.83880615234375E-09
8790.999, -50.500, 3.84002685546875E-09
8790.499, -51.000, 3.84063720703125E-09
8789.999, -51.500, 3.84063720703125E-09
8789.499, -52.000, 3.83941650390625E-09
8788.999, -52.500, 3.84124755859375E-09
8788.499, -53.000, 3.84002685546875E-09
8787.999, -53.500, 3.84002685546875E-09
8787.499, -54.000, 3.8397216796875E-09
8786.999, -54.500, 3.83941650390625E-09
8786.499, -55.000, 3.83819580078125E-09
8785.999, -55.500, 3.8385009765625E-09
8785.499, -56.000, 3.8409423828125E-09
8784.999, -56.500, 3.8385009765625E-09
8784.499, -57.000, 3.83880615234375E-09
8783.999, -57.500, 3.837890625E-09
8783.499, -58.000, 3.839111328125E-09
8782.999, -58.500, 3.83880615234375E-09
8782.499, -59.000, 3.837890625E-09
8781.999, -59.500, 3.8372802734375E-09
8781.499, -60.000, 3.837890625E-09
8780.999, -60.500, 3.83880615234375E-09
8780.499, -61.000, 3.837890625E-09
8779.999, -61.500, 3.83697509765625E-09
8779.499, -62.000, 3.83758544921875E-09
8778.999, -62.500, 3.83880615234375E-09
8778.499, -63.000, 3.83636474609375E-09
8777.999, -63.500, 3.8360595703125E-09
8777.499, -64.000, 3.8360595703125E-09
8776.999, -64.500, 3.83636474609375E-09
8776.499, -65.000, 3.8360595703125E-09
8775.999, -65.500, 3.83636474609375E-09
8775.499, -66.000, 3.83636474609375E-09
8774.999, -66.500, 3.83514404296875E-09
8774.499, -67.000, 3.834228515625E-09
8773.999, -67.500, 3.83575439453125E-09
8773.499, -68.000, 3.83575439453125E-09
8772.999, -68.500, 3.83575439453125E-09
8772.499, -69.000, 3.8330078125E-09
8771.999, -69.500, 3.83392333984375E-09
8771.499, -70.000, 3.83331298828125E-09
8770.999, -70.500, 3.8348388671875E-09
8770.499, -71.000, 3.83331298828125E-09
8769.999, -71.500, 3.83148193359375E-09
8769.499, -72.000, 3.831787109375E-09
8768.999, -72.500, 3.8323974609375E-09
8768.499, -73.000, 3.8330078125E-09
8767.999, -73.500, 3.83026123046875E-09
8767.499, -74.000, 3.8299560546875E-09
8766.999, -74.500, 3.83026123046875E-09
8766.499, -75.000, 3.83087158203125E-09
8765.999, -75.500, 3.83056640625E-09
8765.499, -76.000, 3.83148193359375E-09
8764.999, -76.500, 3.8287353515625E-09
8764.499, -77.000, 3.8299560546875E-09
8763.999, -77.500, 3.8287353515625E-09
8763.499, -78.000, 3.82904052734375E-09
8762.999, -78.500, 3.829345703125E-09
8762.499, -79.000, 3.82904052734375E-09
8761.999, -79.500, 3.8287353515625E-09
8761.499, -80.000, 3.82843017578125E-09
8760.999, -80.500, 3.82843017578125E-09
8760.499, -81.000, 3.8275146484375E-09
8759.999, -81.500, 3.8275146484375E-09
8759.499, -82.000, 3.82781982421875E-09
8758.999, -82.500, 3.8262939453125E-09
8758.499, -83.000, 3.82659912109375E-09
8757.999, -83.500, 3.82781982421875E-09
8757.499, -84.000, 3.82598876953125E-09
8756.999, -84.500, 3.82415771484375E-09
8756.499, -85.000, 3.8262939453125E-09
8755.999, -85.500, 3.82537841796875E-09
8755.499, -86.000, 3.82415771484375E-09
8754.999, -86.500, 3.82354736328125E-09
8754.499, -87.000, 3.8250732421875E-09
8753.999, -87.500, 3.8250732421875E-09
8753.499, -88.000, 3.82476806640625E-09
8752.999, -88.500, 3.82354736328125E-09
8752.499, -89.000, 3.8238525390625E-09
8751.999, -89.500, 3.8238525390625E-09
8751.499, -90.000, 3.8226318359375E-09
8750.999, -90.500, 3.822021484375E-09
8750.499, -91.000, 3.82110595703125E-09
8749.999, -91.500, 3.822021484375E-09
8749.499, -92.000, 3.8214111328125E-09
8748.999, -92.500, 3.8214111328125E-09
8748.499, -93.000, 3.82049560546875E-09
8747.999, -93.500, 3.8201904296875E-09
8747.499, -94.000, 3.82171630859375E-09
8746.999, -94.500, 3.819580078125E-09
8746.499, -95.000, 3.8201904296875E-09
8745.999, -95.500, 3.82110595703125E-09
8745.499, -96.000, 3.8201904296875E-09
8744.999, -96.500, 3.819580078125E-09
8744.499, -97.000, 3.81744384765625E-09
8743.999, -97.500, 3.8177490234375E-09
8743.499, -98.000, 3.8189697265625E-09
8742.999, -98.500, 3.81805419921875E-09
8742.499, -99.000, 3.81805419921875E-09
8741.999, -99.500, 3.81866455078125E-09
8741.499, -100.000, 3.81683349609375E-09
8740.999, -100.500, 3.81805419921875E-09
8740.499, -101.000, 3.81683349609375E-09
8739.999, -101.500, 3.817138671875E-09
8739.499, -102.000, 3.8165283203125E-09
8738.999, -102.500, 3.8153076171875E-09
8738.499, -103.000, 3.814697265625E-09
8737.999, -103.500, 3.81561279296875E-09
8737.499, -104.000, 3.81439208984375E-09
8736.999, -104.500, 3.81439208984375E-09
8736.499, -105.000, 3.814697265625E-09
8735.999, -105.500, 3.81378173828125E-09
8735.499, -106.000, 3.81317138671875E-09
8734.999, -106.500, 3.8140869140625E-09
8734.499, -107.000, 3.8134765625E-09
8733.999, -107.500, 3.8128662109375E-09
8733.499, -108.000, 3.812255859375E-09
8732.999, -108.500, 3.8128662109375E-09
8732.499, -109.000, 3.8134765625E-09
8731.999, -109.500, 3.81256103515625E-09
8731.499, -110.000, 3.8116455078125E-09
8730.999, -110.500, 3.8104248046875E-09
8730.499, -111.000, 3.812255859375E-09
8729.999, -111.500, 3.81256103515625E-09
8729.499, -112.000, 3.81103515625E-09
8728.999, -112.500, 3.8128662109375E-09
8728.499, -113.000, 3.8104248046875E-09
8727.999, -113.500, 3.81072998046875E-09
8727.499, -114.000, 3.81103515625E-09
8726.999, -114.500, 3.812255859375E-09
8726.499, -115.000, 3.809814453125E-09
8725.999, -115.500, 3.8104248046875E-09
8725.499, -116.000, 3.80950927734375E-09
8724.999, -116.500, 3.81103515625E-09
8724.499, -117.000, 3.8104248046875E-09
8723.999, -117.500, 3.81011962890625E-09
8723.499, -118.000, 3.80950927734375E-09
8722.999, -118.500, 3.8104248046875E-09
8722.499, -119.000, 3.807373046875E-09
8721.999, -119.500, 3.80828857421875E-09
8721.499, -120.000, 3.80950927734375E-09
8720.999, -120.500, 3.80950927734375E-09
8720.499, -121.000, 3.8079833984375E-09
8719.999, -121.500, 3.80889892578125E-09
8719.499, -122.000, 3.80828857421875E-09
8718.999, -122.500, 3.8079833984375E-09
8718.499, -123.000, 3.807373046875E-09
8717.999, -123.500, 3.80859375E-09
8717.499, -124.000, 3.8079833984375E-09
8716.999, -124.500, 3.80828857421875E-09
8716.499, -125.000, 3.80859375E-09
8715.999, -125.500, 3.8079833984375E-09
8715.499, -126.000, 3.80767822265625E-09
8714.999, -126.500, 3.80706787109375E-09
8714.499, -127.000, 3.80767822265625E-09
8713.999, -127.500, 3.8079833984375E-09
8713.499, -128.000, 3.80859375E-09
8712.999, -128.500, 3.80767822265625E-09
8712.499, -129.000, 3.80767822265625E-09
8711.999, -129.500, 3.80645751953125E-09
8711.499, -130.000, 3.80767822265625E-09
8710.999, -130.500, 3.80828857421875E-09
8710.499, -131.000, 3.807373046875E-09
8709.999, -131.500, 3.80767822265625E-09
8709.499, -132.000, 3.8079833984375E-09
8708.999, -132.500, 3.807373046875E-09
8708.499, -133.000, 3.80828857421875E-09
8707.999, -133.500, 3.807373046875E-09
8707.499, -134.000, 3.80767822265625E-09
8706.999, -134.500, 3.807373046875E-09
8706.499, -135.000, 3.80767822265625E-09
8705.999, -135.500, 3.80645751953125E-09
8705.499, -136.000, 3.8067626953125E-09
8704.999, -136.500, 3.80706787109375E-09
8704.499, -137.000, 3.80889892578125E-09
8703.999, -137.500, 3.8067626953125E-09
8703.499, -138.000, 3.8067626953125E-09
8702.999, -138.500, 3.80615234375E-09
8702.499, -139.000, 3.807373046875E-09
8701.999, -139.500, 3.8055419921875E-09
8701.499, -140.000, 3.8067626953125E-09
8700.999, -140.500, 3.80706787109375E-09
8700.499, -141.000, 3.80706787109375E-09
8699.999, -141.500, 3.80706787109375E-09
8699.499, -142.000, 3.80523681640625E-09
8698.999, -142.500, 3.80645751953125E-09
8698.499, -143.000, 3.80645751953125E-09
8697.999, -143.500, 3.80645751953125E-09
8697.499, -144.000, 3.80767822265625E-09
8696.999, -144.500, 3.80645751953125E-09
8696.499, -145.000, 3.80584716796875E-09
8695.999, -145.500, 3.80584716796875E-09
8695.499, -146.000, 3.8055419921875E-09
8694.999, -146.500, 3.80615234375E-09
8694.499, -147.000, 3.80584716796875E-09
8693.999, -147.500, 3.80706787109375E-09
8693.499, -148.000, 3.8079833984375E-09
8692.999, -148.500, 3.80645751953125E-09
8692.499, -149.000, 3.80584716796875E-09
8691.999, -149.500, 3.80645751953125E-09
8691.499, -150.000, 3.80645751953125E-09
8690.999, -150.500, 3.80584716796875E-09
8690.499, -151.000, 3.80615234375E-09
8689.999, -151.500, 3.804931640625E-09
8689.499, -152.000, 3.80584716796875E-09
8688.999, -152.500, 3.8067626953125E-09
8688.499, -153.000, 3.8055419921875E-09
8687.999, -153.500, 3.80523681640625E-09
8687.499, -154.000, 3.80523681640625E-09
8686.999, -154.500, 3.80615234375E-09
8686.499, -155.000, 3.80462646484375E-09
8685.999, -155.500, 3.804931640625E-09
8685.499, -156.000, 3.80523681640625E-09
8684.999, -156.500, 3.8055419921875E-09
8684.499, -157.000, 3.80706787109375E-09
8683.999, -157.500, 3.8031005859375E-09
8683.499, -158.000, 3.80462646484375E-09
8682.999, -158.500, 3.8043212890625E-09
8682.499, -159.000, 3.80523681640625E-09
8681.999, -159.500, 3.80462646484375E-09
8681.499, -160.000, 3.80462646484375E-09
8680.999, -160.500, 3.804931640625E-09
8680.499, -161.000, 3.80401611328125E-09
8679.999, -161.500, 3.80340576171875E-09
8679.499, -162.000, 3.8018798828125E-09
8678.999, -162.500, 3.80340576171875E-09
8678.499, -163.000, 3.80279541015625E-09
8677.999, -163.500, 3.8037109375E-09
8677.499, -164.000, 3.8031005859375E-09
8676.999, -164.500, 3.80096435546875E-09
8676.499, -165.000, 3.80126953125E-09
8675.999, -165.500, 3.80218505859375E-09
8675.499, -166.000, 3.8031005859375E-09
8674.999, -166.500, 3.80096435546875E-09
8674.499, -167.000, 3.800048828125E-09
8673.999, -167.500, 3.800048828125E-09
8673.499, -168.000, 3.8018798828125E-09
8672.999, -168.500, 3.80096435546875E-09
8672.499, -169.000, 3.80035400390625E-09
8671.999, -169.500, 3.79974365234375E-09
8671.499, -170.000, 3.80035400390625E-09
8670.999, -170.500, 3.800048828125E-09
8670.499, -171.000, 3.7994384765625E-09
8669.999, -171.500, 3.798828125E-09
8669.499, -172.000, 3.79974365234375E-09
8668.999, -172.500, 3.79852294921875E-09
8668.499, -173.000, 3.7994384765625E-09
8667.999, -173.500, 3.7982177734375E-09
8667.499, -174.000, 3.7982177734375E-09
8666.999, -174.500, 3.79791259765625E-09
8666.499, -175.000, 3.797607421875E-09
8665.999, -175.500, 3.79669189453125E-09
8665.499, -176.000, 3.79669189453125E-09
8664.999, -176.500, 3.79669189453125E-09
8664.499, -177.000, 3.79547119140625E-09
8663.999, -177.500, 3.7957763671875E-09
8663.499, -178.000, 3.79608154296875E-09
8662.999, -178.500, 3.79547119140625E-09
8662.499, -179.000, 3.79425048828125E-09
8661.999, -179.500, 3.79547119140625E-09
8661.499, -180.000, 3.79486083984375E-09
8660.999, -180.500, 3.7939453125E-09
8660.499, -181.000, 3.7939453125E-09
8659.999, -181.500, 3.7939453125E-09
8659.499, -182.000, 3.79180908203125E-09
8658.999, -182.500, 3.7933349609375E-09
8658.499, -183.000, 3.79425048828125E-09
8657.999, -183.500, 3.79180908203125E-09
8657.499, -184.000, 3.79241943359375E-09
8656.999, -184.500, 3.79180908203125E-09
8656.499, -185.000, 3.79180908203125E-09
8655.999, -185.500, 3.79150390625E-09
8655.499, -186.000, 3.79058837890625E-09
8654.999, -186.500, 3.79119873046875E-09
8654.499, -187.000, 3.79058837890625E-09
8653.999, -187.500, 3.790283203125E-09
8653.499, -188.000, 3.79058837890625E-09
8652.999, -188.500, 3.78997802734375E-09
8652.499, -189.000, 3.7896728515625E-09
8651.999, -189.500, 3.7890625E-09
8651.499, -190.000, 3.78814697265625E-09
8650.999, -190.500, 3.78875732421875E-09
8650.499, -191.000, 3.7884521484375E-09
8649.999, -191.500, 3.78692626953125E-09
8649.499, -192.000, 3.78662109375E-09
8648.999, -192.500, 3.7860107421875E-09
8648.499, -193.000, 3.78662109375E-09
8647.999, -193.500, 3.78631591796875E-09
8647.499, -194.000, 3.78662109375E-09
8646.999, -194.500, 3.78570556640625E-09
8646.499, -195.000, 3.78509521484375E-09
8645.999, -195.500, 3.78631591796875E-09
8645.499, -196.000, 3.78570556640625E-09
8644.999, -196.500, 3.7841796875E-09
8644.499, -197.000, 3.78326416015625E-09
8643.999, -197.500, 3.78448486328125E-09
8643.499, -198.000, 3.7841796875E-09
8642.999, -198.500, 3.78448486328125E-09
8642.499, -199.000, 3.7835693359375E-09
8641.999, -199.500, 3.78265380859375E-09
8641.499, -200.000, 3.7835693359375E-09
8640.999, -200.500, 3.78387451171875E-09
8640.499, -201.000, 3.78265380859375E-09
8639.999, -201.500, 3.7823486328125E-09
8639.499, -202.000, 3.78326416015625E-09
8638.999, -202.500, 3.78173828125E-09
8638.499, -203.000, 3.78204345703125E-09
8637.999, -203.500, 3.78143310546875E-09
8637.499, -204.000, 3.78143310546875E-09
8636.999, -204.500, 3.7811279296875E-09
8636.499, -205.000, 3.779296875E-09
8635.999, -205.500, 3.77960205078125E-09
8635.499, -206.000, 3.7811279296875E-09
8634.999, -206.500, 3.7786865234375E-09
8634.499, -207.000, 3.77960205078125E-09
8633.999, -207.500, 3.77899169921875E-09
8633.499, -208.000, 3.7786865234375E-09
8632.999, -208.500, 3.7786865234375E-09
8632.499, -209.000, 3.7786865234375E-09
8631.999, -209.500, 3.778076171875E-09
8631.499, -210.000, 3.77716064453125E-09
8630.999, -210.500, 3.7774658203125E-09
8630.499, -211.000, 3.778076171875E-09
8629.999, -211.500, 3.77777099609375E-09
8629.499, -212.000, 3.77685546875E-09
8628.999, -212.500, 3.775634765625E-09
8628.499, -213.000, 3.775634765625E-09
8627.999, -213.500, 3.7762451171875E-09
8627.499, -214.000, 3.77655029296875E-09
8626.999, -214.500, 3.7750244140625E-09
8626.499, -215.000, 3.7744140625E-09
8625.999, -215.500, 3.77410888671875E-09
8625.499, -216.000, 3.7750244140625E-09
8624.999, -216.500, 3.77471923828125E-09
8624.499, -217.000, 3.7738037109375E-09
8623.999, -217.500, 3.7744140625E-09
8623.499, -218.000, 3.77410888671875E-09
8622.999, -218.500, 3.77410888671875E-09
8622.499, -219.000, 3.77288818359375E-09
8621.999, -219.500, 3.77349853515625E-09
8621.499, -220.000, 3.7725830078125E-09
8620.999, -220.500, 3.77197265625E-09
8620.499, -221.000, 3.77166748046875E-09
8619.999, -221.500, 3.7713623046875E-09
8619.499, -222.000, 3.7713623046875E-09
8618.999, -222.500, 3.77166748046875E-09
8618.499, -223.000, 3.7701416015625E-09
8617.999, -223.500, 3.76922607421875E-09
8617.499, -224.000, 3.76922607421875E-09
8616.999, -224.500, 3.77044677734375E-09
8616.499, -225.000, 3.76953125E-09
8615.999, -225.500, 3.76861572265625E-09
8615.499, -226.000, 3.76953125E-09
8614.999, -226.500, 3.76708984375E-09
8614.499, -227.000, 3.768310546875E-09
8613.999, -227.500, 3.76739501953125E-09
8613.499, -228.000, 3.76678466796875E-09
8612.999, -228.500, 3.7677001953125E-09
8612.499, -229.000, 3.7664794921875E-09
8611.999, -229.500, 3.76861572265625E-09
8611.499, -230.000, 3.7664794921875E-09
8610.999, -230.500, 3.765869140625E-09
8610.499, -231.000, 3.7664794921875E-09
8609.999, -231.500, 3.76678466796875E-09
8609.499, -232.000, 3.7664794921875E-09
8608.999, -232.500, 3.76556396484375E-09
8608.499, -233.000, 3.76373291015625E-09
8607.999, -233.500, 3.76495361328125E-09
8607.499, -234.000, 3.76556396484375E-09
8606.999, -234.500, 3.76373291015625E-09
8606.499, -235.000, 3.7652587890625E-09
8605.999, -235.500, 3.7640380859375E-09
8605.499, -236.000, 3.7628173828125E-09
8604.999, -236.500, 3.7615966796875E-09
8604.499, -237.000, 3.7628173828125E-09
8603.999, -237.500, 3.76251220703125E-09
8603.499, -238.000, 3.76220703125E-09
8602.999, -238.500, 3.76190185546875E-09
8602.499, -239.000, 3.76220703125E-09
8601.999, -239.500, 3.76312255859375E-09
8601.499, -240.000, 3.759765625E-09
8600.999, -240.500, 3.759765625E-09
8600.499, -241.000, 3.76007080078125E-09
8599.999, -241.500, 3.76068115234375E-09
8599.499, -242.000, 3.75946044921875E-09
8598.999, -242.500, 3.75823974609375E-09
8598.499, -243.000, 3.75823974609375E-09
8597.999, -243.500, 3.75823974609375E-09
8597.499, -244.000, 3.75946044921875E-09
8596.999, -244.500, 3.75823974609375E-09
8596.499, -245.000, 3.75823974609375E-09
8595.999, -245.500, 3.75885009765625E-09
8595.499, -246.000, 3.75762939453125E-09
8594.999, -246.500, 3.75823974609375E-09
8594.499, -247.000, 3.75732421875E-09
8593.999, -247.500, 3.756103515625E-09
8593.499, -248.000, 3.75457763671875E-09
8592.999, -248.500, 3.75701904296875E-09
8592.499, -249.000, 3.75732421875E-09
8591.999, -249.500, 3.75579833984375E-09
8591.499, -250.000, 3.75579833984375E-09
8590.999, -250.500, 3.75518798828125E-09
8590.499, -251.000, 3.75579833984375E-09
8589.999, -251.500, 3.75579833984375E-09
8589.499, -252.000, 3.75396728515625E-09
8588.999, -252.500, 3.753662109375E-09
8588.499, -253.000, 3.7554931640625E-09
8587.999, -253.500, 3.7542724609375E-09
8587.499, -254.000, 3.75335693359375E-09
8586.999, -254.500, 3.7530517578125E-09
8586.499, -255.000, 3.7530517578125E-09
8585.999, -255.500, 3.7542724609375E-09
8585.499, -256.000, 3.7518310546875E-09
8584.999, -256.500, 3.75335693359375E-09
8584.499, -257.000, 3.7542724609375E-09
8583.999, -257.500, 3.75152587890625E-09
8583.499, -258.000, 3.75091552734375E-09
8582.999, -258.500, 3.7518310546875E-09
8582.499, -259.000, 3.751220703125E-09
8581.999, -259.500, 3.75091552734375E-09
8581.499, -260.000, 3.75091552734375E-09
8580.999, -260.500, 3.75152587890625E-09
8580.499, -261.000, 3.75030517578125E-09
8579.999, -261.500, 3.7506103515625E-09
8579.499, -262.000, 3.75E-09
8578.999, -262.500, 3.74908447265625E-09
8578.499, -263.000, 3.74969482421875E-09
8577.999, -263.500, 3.75E-09
8577.499, -264.000, 3.74847412109375E-09
8576.999, -264.500, 3.74908447265625E-09
8576.499, -265.000, 3.74725341796875E-09
8575.999, -265.500, 3.7481689453125E-09
8575.499, -266.000, 3.74847412109375E-09
8574.999, -266.500, 3.74847412109375E-09
8574.499, -267.000, 3.748779296875E-09
8573.999, -267.500, 3.74725341796875E-09
8573.499, -268.000, 3.74847412109375E-09
8572.999, -268.500, 3.74847412109375E-09
8572.499, -269.000, 3.74725341796875E-09
8571.999, -269.500, 3.74786376953125E-09
8571.499, -270.000, 3.74786376953125E-09
8570.999, -270.500, 3.7469482421875E-09
8570.499, -271.000, 3.74664306640625E-09
8569.999, -271.500, 3.74725341796875E-09
8569.499, -272.000, 3.74603271484375E-09
8568.999, -272.500, 3.746337890625E-09
8568.499, -273.000, 3.74481201171875E-09
8567.999, -273.500, 3.746337890625E-09
8567.499, -274.000, 3.74542236328125E-09
8566.999, -274.500, 3.7445068359375E-09
8566.499, -275.000, 3.7457275390625E-09
8565.999, -275.500, 3.74481201171875E-09
8565.499, -276.000, 3.7451171875E-09
8564.999, -276.500, 3.7445068359375E-09
8564.499, -277.000, 3.74481201171875E-09
8563.999, -277.500, 3.7451171875E-09
8563.499, -278.000, 3.74420166015625E-09
8562.999, -278.500, 3.7432861328125E-09
8562.499, -279.000, 3.74298095703125E-09
8561.999, -279.500, 3.74542236328125E-09
8561.499, -280.000, 3.7432861328125E-09
8560.999, -280.500, 3.74298095703125E-09
8560.499, -281.000, 3.74237060546875E-09
8559.999, -281.500, 3.741455078125E-09
8559.499, -282.000, 3.7420654296875E-09
8558.999, -282.500, 3.74176025390625E-09
8558.499, -283.000, 3.74237060546875E-09
8557.999, -283.500, 3.74176025390625E-09
8557.499, -284.000, 3.7408447265625E-09
8556.999, -284.500, 3.74359130859375E-09
8556.499, -285.000, 3.74298095703125E-09
8555.999, -285.500, 3.74114990234375E-09
8555.499, -286.000, 3.741455078125E-09
8554.999, -286.500, 3.740234375E-09
8554.499, -287.000, 3.74237060546875E-09
8553.999, -287.500, 3.7420654296875E-09
8553.499, -288.000, 3.7408447265625E-09
8552.999, -288.500, 3.73992919921875E-09
8552.499, -289.000, 3.73992919921875E-09
8551.999, -289.500, 3.74053955078125E-09
8551.499, -290.000, 3.739013671875E-09
8550.999, -290.500, 3.739013671875E-09
8550.499, -291.000, 3.74053955078125E-09
8549.999, -291.500, 3.74053955078125E-09
8549.499, -292.000, 3.73931884765625E-09
8548.999, -292.500, 3.73992919921875E-09
8548.499, -293.000, 3.7384033203125E-09
8547.999, -293.500, 3.73931884765625E-09
8547.499, -294.000, 3.73779296875E-09
8546.999, -294.500, 3.73687744140625E-09
8546.499, -295.000, 3.73809814453125E-09
8545.999, -295.500, 3.73931884765625E-09
8545.499, -296.000, 3.73809814453125E-09
8544.999, -296.500, 3.736572265625E-09
8544.499, -297.000, 3.7371826171875E-09
8543.999, -297.500, 3.73687744140625E-09
8543.499, -298.000, 3.736572265625E-09
8542.999, -298.500, 3.73748779296875E-09
8542.499, -299.000, 3.7353515625E-09
8541.999, -299.500, 3.73443603515625E-09
8541.499, -300.000, 3.73565673828125E-09
8540.999, -300.500, 3.7353515625E-09
8540.499, -301.000, 3.73504638671875E-09
8539.999, -301.500, 3.73504638671875E-09
8539.499, -302.000, 3.7347412109375E-09
8538.999, -302.500, 3.73504638671875E-09
8538.499, -303.000, 3.734130859375E-09
8537.999, -303.500, 3.7335205078125E-09
8537.499, -304.000, 3.734130859375E-09
8536.999, -304.500, 3.7347412109375E-09
8536.499, -305.000, 3.73291015625E-09
8535.999, -305.500, 3.73382568359375E-09
