# Sensolytics: 3.12
# Line Scan
# Warning: the data-format is using a '.' as decimal sign. German Windows-systems may have problems with this...
# Experiment started: 5/8/2025 3:32:24 PM
# Stepper motors position: X 14,129.400 µm; Y 9,891.000 µm; Z 8,887.499 µm
# Piezo controller position: X 0.000 µm; Y 100.000 µm; Z 100.000 µm
# Potentiostat: ECD Off
# Potential WE1 at start [V]: 0.400
# Potential WE2 at start: OCP
# Controller: PCIe LStep Express
# Axis: ZAxis
# Direction: Negative
# Way [µm]: 5000
# Max. Speed [µm/s]: 1
# Increment [µm]: 0.5
# Waiting Time [ms]: 0
# Stop Condition: Manual
# Position abs. [µm], Position rel. [µm], I WE1 [A]
8788.499, -199.000, 3.83697509765625E-09
8787.999, -199.500, 3.8360595703125E-09
8787.499, -200.000, 3.8372802734375E-09
8786.999, -200.500, 3.83941650390625E-09
8786.499, -201.000, 3.839111328125E-09
8785.999, -201.500, 3.839111328125E-09
8785.499, -202.000, 3.8409423828125E-09
8784.999, -202.500, 3.8409423828125E-09
8784.499, -203.000, 3.8409423828125E-09
8783.999, -203.500, 3.8409423828125E-09
8783.499, -204.000, 3.84124755859375E-09
8782.999, -204.500, 3.8433837890625E-09
8782.499, -205.000, 3.8433837890625E-09
8781.999, -205.500, 3.84307861328125E-09
8781.499, -206.000, 3.8433837890625E-09
8780.999, -206.500, 3.84490966796875E-09
8780.499, -207.000, 3.84368896484375E-09
8779.999, -207.500, 3.84490966796875E-09
8779.499, -208.000, 3.84429931640625E-09
8778.999, -208.500, 3.84246826171875E-09
8778.499, -209.000, 3.84490966796875E-09
8777.999, -209.500, 3.8458251953125E-09
8777.499, -210.000, 3.84552001953125E-09
8776.999, -210.500, 3.84674072265625E-09
8776.499, -211.000, 3.84735107421875E-09
8775.999, -211.500, 3.84735107421875E-09
8775.499, -212.000, 3.84765625E-09
8774.999, -212.500, 3.84857177734375E-09
8774.499, -213.000, 3.8494873046875E-09
8773.999, -213.500, 3.84918212890625E-09
8773.499, -214.000, 3.848876953125E-09
8772.999, -214.500, 3.8507080078125E-09
8772.499, -215.000, 3.8507080078125E-09
8771.999, -215.500, 3.85040283203125E-09
8771.499, -216.000, 3.85101318359375E-09
8770.999, -216.500, 3.85284423828125E-09
8770.499, -217.000, 3.8525390625E-09
8769.999, -217.500, 3.85223388671875E-09
8769.499, -218.000, 3.8543701171875E-09
8768.999, -218.500, 3.8543701171875E-09
8768.499, -219.000, 3.85498046875E-09
8767.999, -219.500, 3.8555908203125E-09
8767.499, -220.000, 3.85498046875E-09
8766.999, -220.500, 3.857421875E-09
8766.499, -221.000, 3.8580322265625E-09
8765.999, -221.500, 3.85894775390625E-09
8765.499, -222.000, 3.8580322265625E-09
8764.999, -222.500, 3.85955810546875E-09
8764.499, -223.000, 3.861083984375E-09
8763.999, -223.500, 3.86138916015625E-09
8763.499, -224.000, 3.86322021484375E-09
8762.999, -224.500, 3.863525390625E-09
8762.499, -225.000, 3.86474609375E-09
8761.999, -225.500, 3.8665771484375E-09
8761.499, -226.000, 3.86749267578125E-09
8760.999, -226.500, 3.86749267578125E-09
8760.499, -227.000, 3.868408203125E-09
8759.999, -227.500, 3.86962890625E-09
8759.499, -228.000, 3.87176513671875E-09
8758.999, -228.500, 3.87054443359375E-09
8758.499, -229.000, 3.8726806640625E-09
8757.999, -229.500, 3.87420654296875E-09
8757.499, -230.000, 3.87542724609375E-09
8756.999, -230.500, 3.87664794921875E-09
8756.499, -231.000, 3.87664794921875E-09
