# Sensolytics: 3.12
# Line Scan
# Warning: the data-format is using a '.' as decimal sign. German Windows-systems may have problems with this...
# Experiment started: 5/8/2025 4:15:28 PM
# Stepper motors position: X 12,629.400 µm; Y 9,891.000 µm; Z 8,246.999 µm
# Piezo controller position: X 0.000 µm; Y 100.000 µm; Z 100.000 µm
# Potentiostat: ECD Off
# Potential WE1 at start [V]: 0.400
# Potential WE2 at start: OCP
# Controller: PCIe LStep Express
# Axis: ZAxis
# Direction: Negative
# Way [µm]: 5000
# Max. Speed [µm/s]: 1
# Increment [µm]: 0.5
# Waiting Time [ms]: 0
# Stop Condition: Manual
# Position abs. [µm], Position rel. [µm], I WE1 [A]
8314.499, -32.500, 3.7774658203125E-09
8313.999, -33.000, 3.7762451171875E-09
8313.499, -33.500, 3.775634765625E-09
8312.999, -34.000, 3.7744140625E-09
8312.499, -34.500, 3.775634765625E-09
8311.999, -35.000, 3.7744140625E-09
8311.499, -35.500, 3.77410888671875E-09
8310.999, -36.000, 3.7738037109375E-09
8310.499, -36.500, 3.7744140625E-09
8309.999, -37.000, 3.77349853515625E-09
8309.499, -37.500, 3.773193359375E-09
8308.999, -38.000, 3.7738037109375E-09
8308.499, -38.500, 3.77288818359375E-09
8307.999, -39.000, 3.77197265625E-09
8307.499, -39.500, 3.77166748046875E-09
8306.999, -40.000, 3.77197265625E-09
8306.499, -40.500, 3.76953125E-09
8305.999, -41.000, 3.77044677734375E-09
8305.499, -41.500, 3.76953125E-09
8304.999, -42.000, 3.76922607421875E-09
8304.499, -42.500, 3.768310546875E-09
8303.999, -43.000, 3.76739501953125E-09
8303.499, -43.500, 3.76708984375E-09
8302.999, -44.000, 3.7677001953125E-09
8302.499, -44.500, 3.76678466796875E-09
8301.999, -45.000, 3.7646484375E-09
8301.499, -45.500, 3.76495361328125E-09
8300.999, -46.000, 3.76312255859375E-09
8300.499, -46.500, 3.76312255859375E-09
8299.999, -47.000, 3.7628173828125E-09
8299.499, -47.500, 3.76220703125E-09
8298.999, -48.000, 3.76220703125E-09
8298.499, -48.500, 3.759765625E-09
8297.999, -49.000, 3.7603759765625E-09
8297.499, -49.500, 3.75885009765625E-09
8296.999, -50.000, 3.7591552734375E-09
8296.499, -50.500, 3.7591552734375E-09
8295.999, -51.000, 3.75701904296875E-09
8295.499, -51.500, 3.75732421875E-09
8294.999, -52.000, 3.75579833984375E-09
8294.499, -52.500, 3.7554931640625E-09
8293.999, -53.000, 3.75396728515625E-09
8293.499, -53.500, 3.75457763671875E-09
8292.999, -54.000, 3.753662109375E-09
8292.499, -54.500, 3.75213623046875E-09
8291.999, -55.000, 3.75152587890625E-09
8291.499, -55.500, 3.751220703125E-09
8290.999, -56.000, 3.7518310546875E-09
8290.499, -56.500, 3.75152587890625E-09
8289.999, -57.000, 3.75030517578125E-09
8289.499, -57.500, 3.7493896484375E-09
8288.999, -58.000, 3.748779296875E-09
8288.499, -58.500, 3.74847412109375E-09
8287.999, -59.000, 3.74847412109375E-09
8287.499, -59.500, 3.74664306640625E-09
8286.999, -60.000, 3.74755859375E-09
8286.499, -60.500, 3.74603271484375E-09
8285.999, -61.000, 3.74603271484375E-09
8285.499, -61.500, 3.74542236328125E-09
8284.999, -62.000, 3.7451171875E-09
8284.499, -62.500, 3.743896484375E-09
8283.999, -63.000, 3.74420166015625E-09
8283.499, -63.500, 3.74267578125E-09
8282.999, -64.000, 3.741455078125E-09
8282.499, -64.500, 3.74237060546875E-09
8281.999, -65.000, 3.741455078125E-09
8281.499, -65.500, 3.741455078125E-09
8280.999, -66.000, 3.7408447265625E-09
8280.499, -66.500, 3.74053955078125E-09
8279.999, -67.000, 3.739013671875E-09
8279.499, -67.500, 3.73931884765625E-09
8278.999, -68.000, 3.739013671875E-09
8278.499, -68.500, 3.739013671875E-09
8277.999, -69.000, 3.73748779296875E-09
8277.499, -69.500, 3.73931884765625E-09
8276.999, -70.000, 3.739013671875E-09
8276.499, -70.500, 3.73809814453125E-09
8275.999, -71.000, 3.73687744140625E-09
8275.499, -71.500, 3.73687744140625E-09
8274.999, -72.000, 3.73626708984375E-09
8274.499, -72.500, 3.73626708984375E-09
8273.999, -73.000, 3.736572265625E-09
8273.499, -73.500, 3.73687744140625E-09
8272.999, -74.000, 3.7353515625E-09
8272.499, -74.500, 3.73504638671875E-09
8271.999, -75.000, 3.73626708984375E-09
8271.499, -75.500, 3.7353515625E-09
8270.999, -76.000, 3.7359619140625E-09
8270.499, -76.500, 3.73382568359375E-09
8269.999, -77.000, 3.73321533203125E-09
8269.499, -77.500, 3.7335205078125E-09
8268.999, -78.000, 3.73291015625E-09
8268.499, -78.500, 3.73382568359375E-09
8267.999, -79.000, 3.7335205078125E-09
8267.499, -79.500, 3.73321533203125E-09
8266.999, -80.000, 3.7322998046875E-09
8266.499, -80.500, 3.73443603515625E-09
8265.999, -81.000, 3.7335205078125E-09
8265.499, -81.500, 3.73260498046875E-09
8264.999, -82.000, 3.73260498046875E-09
8264.499, -82.500, 3.73321533203125E-09
8263.999, -83.000, 3.73260498046875E-09
8263.499, -83.500, 3.73199462890625E-09
8262.999, -84.000, 3.73291015625E-09
8262.499, -84.500, 3.73260498046875E-09
8261.999, -85.000, 3.7310791015625E-09
8261.499, -85.500, 3.7322998046875E-09
8260.999, -86.000, 3.73291015625E-09
8260.499, -86.500, 3.7322998046875E-09
8259.999, -87.000, 3.73138427734375E-09
8259.499, -87.500, 3.73138427734375E-09
8258.999, -88.000, 3.7310791015625E-09
8258.499, -88.500, 3.7322998046875E-09
8257.999, -89.000, 3.73138427734375E-09
8257.499, -89.500, 3.73199462890625E-09
8256.999, -90.000, 3.73138427734375E-09
8256.499, -90.500, 3.73260498046875E-09
8255.999, -91.000, 3.73138427734375E-09
8255.499, -91.500, 3.73199462890625E-09
8254.999, -92.000, 3.731689453125E-09
8254.499, -92.500, 3.7310791015625E-09
8253.999, -93.000, 3.7322998046875E-09
8253.499, -93.500, 3.73138427734375E-09
8252.999, -94.000, 3.73321533203125E-09
8252.499, -94.500, 3.73291015625E-09
8251.999, -95.000, 3.73199462890625E-09
8251.499, -95.500, 3.73260498046875E-09
8250.999, -96.000, 3.734130859375E-09
8250.499, -96.500, 3.73382568359375E-09
8249.999, -97.000, 3.734130859375E-09
8249.499, -97.500, 3.73260498046875E-09
8248.999, -98.000, 3.73443603515625E-09
8248.499, -98.500, 3.73443603515625E-09
8247.999, -99.000, 3.7347412109375E-09
8247.499, -99.500, 3.7347412109375E-09
8246.999, -100.000, 3.7353515625E-09
8246.499, -100.500, 3.7353515625E-09
8245.999, -101.000, 3.7359619140625E-09
8245.499, -101.500, 3.7353515625E-09
8244.999, -102.000, 3.7371826171875E-09
8244.499, -102.500, 3.73870849609375E-09
8243.999, -103.000, 3.7371826171875E-09
8243.499, -103.500, 3.73809814453125E-09
8242.999, -104.000, 3.73870849609375E-09
8242.499, -104.500, 3.73992919921875E-09
8241.999, -105.000, 3.73992919921875E-09
8241.499, -105.500, 3.74114990234375E-09
8240.999, -106.000, 3.74176025390625E-09
8240.499, -106.500, 3.74267578125E-09
8239.999, -107.000, 3.7432861328125E-09
8239.499, -107.500, 3.74359130859375E-09
8238.999, -108.000, 3.7445068359375E-09
8238.499, -108.500, 3.7445068359375E-09
8237.999, -109.000, 3.74603271484375E-09
8237.499, -109.500, 3.7469482421875E-09
8236.999, -110.000, 3.74725341796875E-09
8236.499, -110.500, 3.7481689453125E-09
8235.999, -111.000, 3.74847412109375E-09
8235.499, -111.500, 3.74969482421875E-09
8234.999, -112.000, 3.75213623046875E-09
8234.499, -112.500, 3.75030517578125E-09
8233.999, -113.000, 3.75244140625E-09
8233.499, -113.500, 3.75335693359375E-09
8232.999, -114.000, 3.753662109375E-09
8232.499, -114.500, 3.753662109375E-09
8231.999, -115.000, 3.7542724609375E-09
8231.499, -115.500, 3.75701904296875E-09
8230.999, -116.000, 3.7567138671875E-09
8230.499, -116.500, 3.75579833984375E-09
8229.999, -117.000, 3.7579345703125E-09
8229.499, -117.500, 3.759765625E-09
8228.999, -118.000, 3.75946044921875E-09
8228.499, -118.500, 3.759765625E-09
8227.999, -119.000, 3.759765625E-09
8227.499, -119.500, 3.76190185546875E-09
8226.999, -120.000, 3.76068115234375E-09
8226.499, -120.500, 3.7615966796875E-09
8225.999, -121.000, 3.7615966796875E-09
8225.499, -121.500, 3.76129150390625E-09
8224.999, -122.000, 3.76220703125E-09
8224.499, -122.500, 3.763427734375E-09
8223.999, -123.000, 3.76220703125E-09
8223.499, -123.500, 3.76220703125E-09
8222.999, -124.000, 3.76251220703125E-09
8222.499, -124.500, 3.7628173828125E-09
8221.999, -125.000, 3.76312255859375E-09
8221.499, -125.500, 3.76373291015625E-09
8220.999, -126.000, 3.763427734375E-09
8220.499, -126.500, 3.7640380859375E-09
8219.999, -127.000, 3.7628173828125E-09
8219.499, -127.500, 3.76312255859375E-09
8218.999, -128.000, 3.7628173828125E-09
8218.499, -128.500, 3.76434326171875E-09
8217.999, -129.000, 3.763427734375E-09
8217.499, -129.500, 3.76312255859375E-09
8216.999, -130.000, 3.76190185546875E-09
8216.499, -130.500, 3.76220703125E-09
8215.999, -131.000, 3.76220703125E-09
8215.499, -131.500, 3.7615966796875E-09
8214.999, -132.000, 3.76220703125E-09
8214.499, -132.500, 3.76129150390625E-09
8213.999, -133.000, 3.7615966796875E-09
8213.499, -133.500, 3.76129150390625E-09
8212.999, -134.000, 3.7615966796875E-09
8212.499, -134.500, 3.7591552734375E-09
8211.999, -135.000, 3.7579345703125E-09
8211.499, -135.500, 3.75823974609375E-09
8210.999, -136.000, 3.75885009765625E-09
8210.499, -136.500, 3.75732421875E-09
8209.999, -137.000, 3.75762939453125E-09
8209.499, -137.500, 3.75701904296875E-09
8208.999, -138.000, 3.7567138671875E-09
8208.499, -138.500, 3.75701904296875E-09
8207.999, -139.000, 3.75701904296875E-09
8207.499, -139.500, 3.75579833984375E-09
8206.999, -140.000, 3.75518798828125E-09
8206.499, -140.500, 3.7548828125E-09
8205.999, -141.000, 3.753662109375E-09
8205.499, -141.500, 3.753662109375E-09
8204.999, -142.000, 3.75152587890625E-09
8204.499, -142.500, 3.75274658203125E-09
8203.999, -143.000, 3.7518310546875E-09
8203.499, -143.500, 3.751220703125E-09
8202.999, -144.000, 3.751220703125E-09
8202.499, -144.500, 3.751220703125E-09
8201.999, -145.000, 3.75E-09
8201.499, -145.500, 3.7493896484375E-09
8200.999, -146.000, 3.748779296875E-09
8200.499, -146.500, 3.74725341796875E-09
8199.999, -147.000, 3.7481689453125E-09
8199.499, -147.500, 3.7469482421875E-09
8198.999, -148.000, 3.74542236328125E-09
8198.499, -148.500, 3.746337890625E-09
8197.999, -149.000, 3.7445068359375E-09
8197.499, -149.500, 3.7445068359375E-09
8196.999, -150.000, 3.7451171875E-09
8196.499, -150.500, 3.7432861328125E-09
8195.999, -151.000, 3.74237060546875E-09
8195.499, -151.500, 3.74237060546875E-09
8194.999, -152.000, 3.74176025390625E-09
8194.499, -152.500, 3.7396240234375E-09
8193.999, -153.000, 3.7420654296875E-09
8193.499, -153.500, 3.73931884765625E-09
8192.999, -154.000, 3.73992919921875E-09
8192.499, -154.500, 3.7396240234375E-09
8191.999, -155.000, 3.73931884765625E-09
8191.499, -155.500, 3.73779296875E-09
8190.999, -156.000, 3.73748779296875E-09
8190.499, -156.500, 3.7359619140625E-09
8189.999, -157.000, 3.736572265625E-09
8189.499, -157.500, 3.73626708984375E-09
8188.999, -158.000, 3.73443603515625E-09
8188.499, -158.500, 3.7347412109375E-09
8187.999, -159.000, 3.73443603515625E-09
8187.499, -159.500, 3.734130859375E-09
8186.999, -160.000, 3.73199462890625E-09
8186.499, -160.500, 3.73077392578125E-09
8185.999, -161.000, 3.73138427734375E-09
8185.499, -161.500, 3.73046875E-09
8184.999, -162.000, 3.73046875E-09
8184.499, -162.500, 3.72833251953125E-09
8183.999, -163.000, 3.72894287109375E-09
8183.499, -163.500, 3.7274169921875E-09
8182.999, -164.000, 3.7274169921875E-09
8182.499, -164.500, 3.7261962890625E-09
8181.999, -165.000, 3.7274169921875E-09
8181.499, -165.500, 3.7274169921875E-09
8180.999, -166.000, 3.72589111328125E-09
8180.499, -166.500, 3.72528076171875E-09
8179.999, -167.000, 3.7255859375E-09
8179.499, -167.500, 3.724365234375E-09
8178.999, -168.000, 3.72314453125E-09
8178.499, -168.500, 3.721923828125E-09
8177.999, -169.000, 3.721923828125E-09
8177.499, -169.500, 3.72161865234375E-09
8176.999, -170.000, 3.72100830078125E-09
8176.499, -170.500, 3.72039794921875E-09
8175.999, -171.000, 3.7200927734375E-09
8175.499, -171.500, 3.71917724609375E-09
8174.999, -172.000, 3.71826171875E-09
8174.499, -172.500, 3.719482421875E-09
8173.999, -173.000, 3.71917724609375E-09
8173.499, -173.500, 3.71826171875E-09
8172.999, -174.000, 3.7188720703125E-09
8172.499, -174.500, 3.71612548828125E-09
8171.999, -175.000, 3.717041015625E-09
8171.499, -175.500, 3.7164306640625E-09
8170.999, -176.000, 3.71551513671875E-09
8170.499, -176.500, 3.714599609375E-09
8169.999, -177.000, 3.7152099609375E-09
8169.499, -177.500, 3.7139892578125E-09
8168.999, -178.000, 3.7139892578125E-09
8168.499, -178.500, 3.71337890625E-09
8167.999, -179.000, 3.7127685546875E-09
8167.499, -179.500, 3.71307373046875E-09
8166.999, -180.000, 3.71246337890625E-09
8166.499, -180.500, 3.712158203125E-09
8165.999, -181.000, 3.71185302734375E-09
8165.499, -181.500, 3.7103271484375E-09
8164.999, -182.000, 3.71124267578125E-09
8164.499, -182.500, 3.71002197265625E-09
8163.999, -183.000, 3.71307373046875E-09
8163.499, -183.500, 3.71063232421875E-09
8162.999, -184.000, 3.71002197265625E-09
8162.499, -184.500, 3.70819091796875E-09
8161.999, -185.000, 3.70758056640625E-09
8161.499, -185.500, 3.70849609375E-09
8160.999, -186.000, 3.70880126953125E-09
8160.499, -186.500, 3.70758056640625E-09
8159.999, -187.000, 3.70819091796875E-09
8159.499, -187.500, 3.7066650390625E-09
8158.999, -188.000, 3.70697021484375E-09
8158.499, -188.500, 3.7060546875E-09
8157.999, -189.000, 3.7060546875E-09
8157.499, -189.500, 3.707275390625E-09
8156.999, -190.000, 3.70697021484375E-09
8156.499, -190.500, 3.7060546875E-09
8155.999, -191.000, 3.70513916015625E-09
8155.499, -191.500, 3.7042236328125E-09
8154.999, -192.000, 3.7042236328125E-09
8154.499, -192.500, 3.704833984375E-09
8153.999, -193.000, 3.70391845703125E-09
8153.499, -193.500, 3.70361328125E-09
8152.999, -194.000, 3.70391845703125E-09
8152.499, -194.500, 3.70330810546875E-09
8151.999, -195.000, 3.70452880859375E-09
8151.499, -195.500, 3.70269775390625E-09
8150.999, -196.000, 3.70330810546875E-09
8150.499, -196.500, 3.702392578125E-09
8149.999, -197.000, 3.70391845703125E-09
8149.499, -197.500, 3.70147705078125E-09
8148.999, -198.000, 3.70269775390625E-09
8148.499, -198.500, 3.70269775390625E-09
8147.999, -199.000, 3.7005615234375E-09
8147.499, -199.500, 3.70086669921875E-09
8146.999, -200.000, 3.70086669921875E-09
8146.499, -200.500, 3.70147705078125E-09
8145.999, -201.000, 3.701171875E-09
8145.499, -201.500, 3.70147705078125E-09
8144.999, -202.000, 3.70147705078125E-09
8144.499, -202.500, 3.70025634765625E-09
8143.999, -203.000, 3.70086669921875E-09
8143.499, -203.500, 3.69842529296875E-09
8142.999, -204.000, 3.70330810546875E-09
8142.499, -204.500, 3.699951171875E-09
8141.999, -205.000, 3.70147705078125E-09
8141.499, -205.500, 3.7005615234375E-09
8140.999, -206.000, 3.7005615234375E-09
8140.499, -206.500, 3.6981201171875E-09
8139.999, -207.000, 3.69964599609375E-09
8139.499, -207.500, 3.70025634765625E-09
8138.999, -208.000, 3.6993408203125E-09
8138.499, -208.500, 3.69873046875E-09
8137.999, -209.000, 3.697509765625E-09
8137.499, -209.500, 3.6981201171875E-09
8136.999, -210.000, 3.70086669921875E-09
8136.499, -210.500, 3.69720458984375E-09
8135.999, -211.000, 3.6993408203125E-09
8135.499, -211.500, 3.70025634765625E-09
8134.999, -212.000, 3.6981201171875E-09
8134.499, -212.500, 3.697509765625E-09
8133.999, -213.000, 3.69873046875E-09
8133.499, -213.500, 3.69781494140625E-09
8132.999, -214.000, 3.69873046875E-09
8132.499, -214.500, 3.69720458984375E-09
8131.999, -215.000, 3.697509765625E-09
8131.499, -215.500, 3.69720458984375E-09
8130.999, -216.000, 3.69781494140625E-09
8130.499, -216.500, 3.697509765625E-09
8129.999, -217.000, 3.69659423828125E-09
8129.499, -217.500, 3.6981201171875E-09
8128.999, -218.000, 3.69659423828125E-09
8128.499, -218.500, 3.69659423828125E-09
8127.999, -219.000, 3.697509765625E-09
8127.499, -219.500, 3.6962890625E-09
8126.999, -220.000, 3.6962890625E-09
8126.499, -220.500, 3.6962890625E-09
8125.999, -221.000, 3.69720458984375E-09
8125.499, -221.500, 3.695068359375E-09
8124.999, -222.000, 3.69659423828125E-09
8124.499, -222.500, 3.69537353515625E-09
8123.999, -223.000, 3.6962890625E-09
8123.499, -223.500, 3.695068359375E-09
8122.999, -224.000, 3.6956787109375E-09
8122.499, -224.500, 3.69415283203125E-09
8121.999, -225.000, 3.6944580078125E-09
8121.499, -225.500, 3.695068359375E-09
8120.999, -226.000, 3.69537353515625E-09
8120.499, -226.500, 3.6956787109375E-09
8119.999, -227.000, 3.69537353515625E-09
8119.499, -227.500, 3.69293212890625E-09
8118.999, -228.000, 3.695068359375E-09
8118.499, -228.500, 3.69293212890625E-09
8117.999, -229.000, 3.6932373046875E-09
8117.499, -229.500, 3.69415283203125E-09
8116.999, -230.000, 3.69384765625E-09
8116.499, -230.500, 3.69293212890625E-09
8115.999, -231.000, 3.69415283203125E-09
8115.499, -231.500, 3.69354248046875E-09
8114.999, -232.000, 3.6920166015625E-09
8114.499, -232.500, 3.692626953125E-09
8113.999, -233.000, 3.69415283203125E-09
8113.499, -233.500, 3.692626953125E-09
8112.999, -234.000, 3.6932373046875E-09
8112.499, -234.500, 3.69354248046875E-09
8111.999, -235.000, 3.69110107421875E-09
8111.499, -235.500, 3.69293212890625E-09
8110.999, -236.000, 3.692626953125E-09
8110.499, -236.500, 3.6907958984375E-09
8109.999, -237.000, 3.6907958984375E-09
8109.499, -237.500, 3.69293212890625E-09
8108.999, -238.000, 3.69232177734375E-09
8108.499, -238.500, 3.69232177734375E-09
8107.999, -239.000, 3.69049072265625E-09
8107.499, -239.500, 3.6907958984375E-09
8106.999, -240.000, 3.69171142578125E-09
8106.499, -240.500, 3.69140625E-09
8105.999, -241.000, 3.69049072265625E-09
8105.499, -241.500, 3.68988037109375E-09
8104.999, -242.000, 3.69110107421875E-09
8104.499, -242.500, 3.68988037109375E-09
8103.999, -243.000, 3.690185546875E-09
8103.499, -243.500, 3.68927001953125E-09
8102.999, -244.000, 3.690185546875E-09
8102.499, -244.500, 3.69049072265625E-09
8101.999, -245.000, 3.6895751953125E-09
8101.499, -245.500, 3.690185546875E-09
8100.999, -246.000, 3.69049072265625E-09
8100.499, -246.500, 3.690185546875E-09
8099.999, -247.000, 3.68804931640625E-09
8099.499, -247.500, 3.68927001953125E-09
8098.999, -248.000, 3.6895751953125E-09
8098.499, -248.500, 3.6907958984375E-09
8097.999, -249.000, 3.68988037109375E-09
8097.499, -249.500, 3.68865966796875E-09
8096.999, -250.000, 3.68865966796875E-09
8096.499, -250.500, 3.68927001953125E-09
8095.999, -251.000, 3.68896484375E-09
8095.499, -251.500, 3.68896484375E-09
8094.999, -252.000, 3.6871337890625E-09
8094.499, -252.500, 3.687744140625E-09
8093.999, -253.000, 3.690185546875E-09
8093.499, -253.500, 3.6895751953125E-09
8092.999, -254.000, 3.68865966796875E-09
8092.499, -254.500, 3.68743896484375E-09
8091.999, -255.000, 3.68896484375E-09
8091.499, -255.500, 3.68865966796875E-09
8090.999, -256.000, 3.68804931640625E-09
8090.499, -256.500, 3.68743896484375E-09
8089.999, -257.000, 3.687744140625E-09
8089.499, -257.500, 3.68743896484375E-09
8088.999, -258.000, 3.68865966796875E-09
8088.499, -258.500, 3.6871337890625E-09
8087.999, -259.000, 3.6883544921875E-09
8087.499, -259.500, 3.68743896484375E-09
8086.999, -260.000, 3.68804931640625E-09
8086.499, -260.500, 3.68896484375E-09
8085.999, -261.000, 3.6883544921875E-09
8085.499, -261.500, 3.6883544921875E-09
8084.999, -262.000, 3.68927001953125E-09
8084.499, -262.500, 3.6883544921875E-09
8083.999, -263.000, 3.68743896484375E-09
8083.499, -263.500, 3.68743896484375E-09
8082.999, -264.000, 3.68927001953125E-09
8082.499, -264.500, 3.68804931640625E-09
8081.999, -265.000, 3.68743896484375E-09
8081.499, -265.500, 3.687744140625E-09
8080.999, -266.000, 3.68743896484375E-09
8080.499, -266.500, 3.68896484375E-09
8079.999, -267.000, 3.6883544921875E-09
8079.499, -267.500, 3.68896484375E-09
8078.999, -268.000, 3.687744140625E-09
8078.499, -268.500, 3.6865234375E-09
8077.999, -269.000, 3.6883544921875E-09
8077.499, -269.500, 3.6883544921875E-09
8076.999, -270.000, 3.68743896484375E-09
8076.499, -270.500, 3.68682861328125E-09
8075.999, -271.000, 3.68865966796875E-09
8075.499, -271.500, 3.690185546875E-09
8074.999, -272.000, 3.68743896484375E-09
8074.499, -272.500, 3.68682861328125E-09
8073.999, -273.000, 3.6871337890625E-09
8073.499, -273.500, 3.6883544921875E-09
8072.999, -274.000, 3.68743896484375E-09
8072.499, -274.500, 3.68621826171875E-09
8071.999, -275.000, 3.68804931640625E-09
8071.499, -275.500, 3.68743896484375E-09
8070.999, -276.000, 3.68743896484375E-09
8070.499, -276.500, 3.68988037109375E-09
8069.999, -277.000, 3.6883544921875E-09
8069.499, -277.500, 3.68682861328125E-09
8068.999, -278.000, 3.6895751953125E-09
8068.499, -278.500, 3.68896484375E-09
8067.999, -279.000, 3.6883544921875E-09
8067.499, -279.500, 3.687744140625E-09
8066.999, -280.000, 3.68927001953125E-09
8066.499, -280.500, 3.6883544921875E-09
8065.999, -281.000, 3.68804931640625E-09
8065.499, -281.500, 3.68927001953125E-09
8064.999, -282.000, 3.68927001953125E-09
8064.499, -282.500, 3.68896484375E-09
8063.999, -283.000, 3.6871337890625E-09
8063.499, -283.500, 3.6871337890625E-09
8062.999, -284.000, 3.6895751953125E-09
8062.499, -284.500, 3.68927001953125E-09
8061.999, -285.000, 3.68865966796875E-09
8061.499, -285.500, 3.68865966796875E-09
8060.999, -286.000, 3.690185546875E-09
8060.499, -286.500, 3.68927001953125E-09
8059.999, -287.000, 3.6883544921875E-09
8059.499, -287.500, 3.68896484375E-09
8058.999, -288.000, 3.68865966796875E-09
8058.499, -288.500, 3.68927001953125E-09
8057.999, -289.000, 3.68865966796875E-09
8057.499, -289.500, 3.68865966796875E-09
8056.999, -290.000, 3.6883544921875E-09
8056.499, -290.500, 3.68988037109375E-09
8055.999, -291.000, 3.68804931640625E-09
8055.499, -291.500, 3.68927001953125E-09
8054.999, -292.000, 3.68804931640625E-09
8054.499, -292.500, 3.68896484375E-09
8053.999, -293.000, 3.68927001953125E-09
8053.499, -293.500, 3.6883544921875E-09
8052.999, -294.000, 3.68927001953125E-09
8052.499, -294.500, 3.68927001953125E-09
8051.999, -295.000, 3.690185546875E-09
8051.499, -295.500, 3.6883544921875E-09
8050.999, -296.000, 3.68865966796875E-09
8050.499, -296.500, 3.68988037109375E-09
8049.999, -297.000, 3.687744140625E-09
8049.499, -297.500, 3.6883544921875E-09
8048.999, -298.000, 3.68865966796875E-09
8048.499, -298.500, 3.68804931640625E-09
8047.999, -299.000, 3.68988037109375E-09
8047.499, -299.500, 3.68927001953125E-09
8046.999, -300.000, 3.68804931640625E-09
8046.499, -300.500, 3.68988037109375E-09
8045.999, -301.000, 3.68927001953125E-09
8045.499, -301.500, 3.687744140625E-09
8044.999, -302.000, 3.68865966796875E-09
8044.499, -302.500, 3.68804931640625E-09
8043.999, -303.000, 3.690185546875E-09
8043.499, -303.500, 3.6895751953125E-09
8042.999, -304.000, 3.6871337890625E-09
8042.499, -304.500, 3.68865966796875E-09
8041.999, -305.000, 3.68896484375E-09
8041.499, -305.500, 3.68927001953125E-09
8040.999, -306.000, 3.687744140625E-09
